,id,publication_year,cited_by_count,author_ids
1207,https://openalex.org/W3208451311,2021,12,"['https://openalex.org/A5016371653', 'https://openalex.org/A5071665336', 'https://openalex.org/A5059787882', 'https://openalex.org/A5084793824']"
1208,https://openalex.org/W116478111,2000,42,['https://openalex.org/A5049920688']
1209,https://openalex.org/W2132225032,2011,25,"['https://openalex.org/A5025953837', 'https://openalex.org/A5047563303', 'https://openalex.org/A5019102177', 'https://openalex.org/A5047436850']"
1210,https://openalex.org/W3122013492,2016,20,"['https://openalex.org/A5054707908', 'https://openalex.org/A5065695849']"
1211,https://openalex.org/W4210719144,2018,20,"['https://openalex.org/A5012914007', 'https://openalex.org/A5024445264', 'https://openalex.org/A5063924434', 'https://openalex.org/A5064290037']"
1212,https://openalex.org/W1906614958,2016,19,"['https://openalex.org/A5016371653', 'https://openalex.org/A5068182184', 'https://openalex.org/A5016146759']"
1213,https://openalex.org/W1966263198,2014,19,"['https://openalex.org/A5049833846', 'https://openalex.org/A5028197766', 'https://openalex.org/A5002723139', 'https://openalex.org/A5064297795']"
1214,https://openalex.org/W2476165036,2016,19,"['https://openalex.org/A5048054945', 'https://openalex.org/A5058534097', 'https://openalex.org/A5003218773', 'https://openalex.org/A5064290037', 'https://openalex.org/A5082048229']"
1215,https://openalex.org/W2480078801,2016,19,"['https://openalex.org/A5015817855', 'https://openalex.org/A5060699528', 'https://openalex.org/A5081958083', 'https://openalex.org/A5036008436', 'https://openalex.org/A5032991538', 'https://openalex.org/A5059840085']"
1216,https://openalex.org/W2523390905,2017,18,"['https://openalex.org/A5043692273', 'https://openalex.org/A5071820944', 'https://openalex.org/A5057979014', 'https://openalex.org/A5034406723', 'https://openalex.org/A5041680508', 'https://openalex.org/A5081008532']"
1217,https://openalex.org/W2969374078,2019,18,"['https://openalex.org/A5053311835', 'https://openalex.org/A5011107678', 'https://openalex.org/A5038669899', 'https://openalex.org/A5088539840', 'https://openalex.org/A5025396810', 'https://openalex.org/A5007282319']"
1218,https://openalex.org/W2988025470,2019,17,"['https://openalex.org/A5079455576', 'https://openalex.org/A5041680508', 'https://openalex.org/A5012055259']"
1219,https://openalex.org/W3102720413,2020,14,"['https://openalex.org/A5013374806', 'https://openalex.org/A5002012048', 'https://openalex.org/A5041680508', 'https://openalex.org/A5022272025']"
1220,https://openalex.org/W3180456656,2021,11,"['https://openalex.org/A5028651649', 'https://openalex.org/A5035647971', 'https://openalex.org/A5025472918', 'https://openalex.org/A5048293280', 'https://openalex.org/A5009412011', 'https://openalex.org/A5025106584', 'https://openalex.org/A5068797282', 'https://openalex.org/A5071675649', 'https://openalex.org/A5045954154']"
1221,https://openalex.org/W1838878021,1995,36,"['https://openalex.org/A5049920688', 'https://openalex.org/A5012134968']"
1222,https://openalex.org/W2114274146,2006,32,"['https://openalex.org/A5005446898', 'https://openalex.org/A5064290037', 'https://openalex.org/A5006082410']"
1223,https://openalex.org/W1803913769,2010,23,"['https://openalex.org/A5064290037', 'https://openalex.org/A5043881240', 'https://openalex.org/A5062618168', 'https://openalex.org/A5032112045', 'https://openalex.org/A5029368066', 'https://openalex.org/A5052035076', 'https://openalex.org/A5083957005', 'https://openalex.org/A5091567996', 'https://openalex.org/A5030797406']"
1224,https://openalex.org/W2081687350,2011,21,"['https://openalex.org/A5016371653', 'https://openalex.org/A5077285926', 'https://openalex.org/A5037202463', 'https://openalex.org/A5084793824']"
1225,https://openalex.org/W2087196642,2010,21,"['https://openalex.org/A5071402558', 'https://openalex.org/A5049920688', 'https://openalex.org/A5036690479']"
1226,https://openalex.org/W2136710563,2014,16,"['https://openalex.org/A5083783061', 'https://openalex.org/A5032991538', 'https://openalex.org/A5048696924', 'https://openalex.org/A5073902328', 'https://openalex.org/A5059840085', 'https://openalex.org/A5018292103']"
1227,https://openalex.org/W2339675141,2016,16,"['https://openalex.org/A5038842358', 'https://openalex.org/A5002012048']"
1228,https://openalex.org/W2777412843,2018,16,"['https://openalex.org/A5023706408', 'https://openalex.org/A5073902328', 'https://openalex.org/A5032991538', 'https://openalex.org/A5059840085']"
1229,https://openalex.org/W2944909518,2019,14,"['https://openalex.org/A5028359498', 'https://openalex.org/A5013074509', 'https://openalex.org/A5056972984', 'https://openalex.org/A5066288697', 'https://openalex.org/A5011168888', 'https://openalex.org/A5078699564']"
1230,https://openalex.org/W2973109211,2019,14,"['https://openalex.org/A5016371653', 'https://openalex.org/A5020130354', 'https://openalex.org/A5030951161']"
1231,https://openalex.org/W3103563047,2020,13,"['https://openalex.org/A5071665336', 'https://openalex.org/A5020609141', 'https://openalex.org/A5020744129', 'https://openalex.org/A5084793824', 'https://openalex.org/A5016371653']"
1232,https://openalex.org/W2094960530,1999,35,"['https://openalex.org/A5064290037', 'https://openalex.org/A5071953618', 'https://openalex.org/A5015842765', 'https://openalex.org/A5022676925', 'https://openalex.org/A5052035076']"
1233,https://openalex.org/W2080672628,2007,22,"['https://openalex.org/A5059840085', 'https://openalex.org/A5032991538', 'https://openalex.org/A5018292103']"
1234,https://openalex.org/W2019414886,2010,19,"['https://openalex.org/A5087734969', 'https://openalex.org/A5030797406', 'https://openalex.org/A5064290037']"
1235,https://openalex.org/W2083194622,2013,16,"['https://openalex.org/A5017534073', 'https://openalex.org/A5069791094']"
1236,https://openalex.org/W2962772114,2017,15,"['https://openalex.org/A5039582872', 'https://openalex.org/A5016371653', 'https://openalex.org/A5030951161']"
1237,https://openalex.org/W3102208292,2013,15,"['https://openalex.org/A5038766869', 'https://openalex.org/A5017742384', 'https://openalex.org/A5088539840']"
1238,https://openalex.org/W1640532445,2016,14,"['https://openalex.org/A5003213649', 'https://openalex.org/A5037087050', 'https://openalex.org/A5063166187', 'https://openalex.org/A5029121256', 'https://openalex.org/A5088539840', 'https://openalex.org/A5064827570', 'https://openalex.org/A5082358191']"
1239,https://openalex.org/W2001331936,2014,14,"['https://openalex.org/A5006160562', 'https://openalex.org/A5033912251', 'https://openalex.org/A5012115124', 'https://openalex.org/A5087215613', 'https://openalex.org/A5056667180', 'https://openalex.org/A5049920688']"
1240,https://openalex.org/W2963190583,2016,14,"['https://openalex.org/A5037856158', 'https://openalex.org/A5073902328', 'https://openalex.org/A5059840085']"
1241,https://openalex.org/W3106004731,2017,14,"['https://openalex.org/A5079213654', 'https://openalex.org/A5069999998', 'https://openalex.org/A5070541195', 'https://openalex.org/A5079553919', 'https://openalex.org/A5008036750', 'https://openalex.org/A5060391140']"
1242,https://openalex.org/W2883588085,2018,13,"['https://openalex.org/A5069791094', 'https://openalex.org/A5044130443', 'https://openalex.org/A5072548400']"
1243,https://openalex.org/W2985405314,2019,13,"['https://openalex.org/A5069999998', 'https://openalex.org/A5072432173', 'https://openalex.org/A5032259262', 'https://openalex.org/A5067041481', 'https://openalex.org/A5023481116', 'https://openalex.org/A5048264180', 'https://openalex.org/A5076189854']"
1244,https://openalex.org/W3031217026,2020,11,"['https://openalex.org/A5069999998', 'https://openalex.org/A5011345811', 'https://openalex.org/A5027003124', 'https://openalex.org/A5011607422', 'https://openalex.org/A5010488057', 'https://openalex.org/A5076189854']"
1245,https://openalex.org/W2010000017,2005,23,"['https://openalex.org/A5005446898', 'https://openalex.org/A5064290037', 'https://openalex.org/A5028731847', 'https://openalex.org/A5029368066']"
1246,https://openalex.org/W3034340860,2004,23,['https://openalex.org/A5088539840']
1247,https://openalex.org/W89414877,2005,22,['https://openalex.org/A5049920688']
1248,https://openalex.org/W2074122179,2007,21,"['https://openalex.org/A5060610138', 'https://openalex.org/A5064290037', 'https://openalex.org/A5004286609', 'https://openalex.org/A5091567996', 'https://openalex.org/A5026663035']"
1249,https://openalex.org/W2116416997,2010,17,"['https://openalex.org/A5012474505', 'https://openalex.org/A5069791094', 'https://openalex.org/A5067629531']"
1250,https://openalex.org/W2165884780,2013,14,"['https://openalex.org/A5008531526', 'https://openalex.org/A5041680508', 'https://openalex.org/A5022164041', 'https://openalex.org/A5073380332']"
1251,https://openalex.org/W2045442389,2015,13,"['https://openalex.org/A5063958779', 'https://openalex.org/A5029186501', 'https://openalex.org/A5088539840', 'https://openalex.org/A5026028890']"
1252,https://openalex.org/W2582480133,2017,12,"['https://openalex.org/A5056122617', 'https://openalex.org/A5024847912', 'https://openalex.org/A5049920688']"
1253,https://openalex.org/W2120061189,2008,15,['https://openalex.org/A5064290037']
1254,https://openalex.org/W2101984447,2009,14,"['https://openalex.org/A5026316580', 'https://openalex.org/A5059840085', 'https://openalex.org/A5069893226', 'https://openalex.org/A5020057874', 'https://openalex.org/A5066014869']"
1255,https://openalex.org/W1634817683,2015,11,"['https://openalex.org/A5068398083', 'https://openalex.org/A5087215613', 'https://openalex.org/A5012115124', 'https://openalex.org/A5049920688']"
1256,https://openalex.org/W2810993857,2018,11,"['https://openalex.org/A5062266581', 'https://openalex.org/A5054707908', 'https://openalex.org/A5084077919', 'https://openalex.org/A5003816851']"
1257,https://openalex.org/W2017266624,2001,22,"['https://openalex.org/A5033426512', 'https://openalex.org/A5061655122', 'https://openalex.org/A5059203487', 'https://openalex.org/A5021857868']"
1258,https://openalex.org/W2092451299,1984,18,"['https://openalex.org/A5049920688', 'https://openalex.org/A5038724361']"
1259,https://openalex.org/W2003439774,1982,16,"['https://openalex.org/A5049920688', 'https://openalex.org/A5055868875']"
1260,https://openalex.org/W2077508787,1980,15,['https://openalex.org/A5049920688']
1261,https://openalex.org/W2044118673,2010,12,"['https://openalex.org/A5052789848', 'https://openalex.org/A5059840085', 'https://openalex.org/A5082357240', 'https://openalex.org/A5018292103']"
1262,https://openalex.org/W2088840109,2010,12,"['https://openalex.org/A5031239089', 'https://openalex.org/A5049920688']"
1263,https://openalex.org/W2062965812,1995,19,"['https://openalex.org/A5052035076', 'https://openalex.org/A5064290037', 'https://openalex.org/A5026975514']"
1264,https://openalex.org/W2148606334,2001,18,"['https://openalex.org/A5009074425', 'https://openalex.org/A5026326487', 'https://openalex.org/A5088828212', 'https://openalex.org/A5064290037']"
1265,https://openalex.org/W1748017170,2007,11,"['https://openalex.org/A5059840085', 'https://openalex.org/A5032991538', 'https://openalex.org/A5018292103']"
1266,https://openalex.org/W1969775655,2007,11,"['https://openalex.org/A5066014869', 'https://openalex.org/A5018292103', 'https://openalex.org/A5069893226', 'https://openalex.org/A5059840085']"
1267,https://openalex.org/W1993500188,2003,12,"['https://openalex.org/A5022676925', 'https://openalex.org/A5064290037', 'https://openalex.org/A5052035076', 'https://openalex.org/A5026551302', 'https://openalex.org/A5005013018', 'https://openalex.org/A5069784035']"
1268,https://openalex.org/W2008402133,2006,11,"['https://openalex.org/A5064297795', 'https://openalex.org/A5011462243', 'https://openalex.org/A5002723139']"
1269,https://openalex.org/W2024701402,2002,13,"['https://openalex.org/A5003670054', 'https://openalex.org/A5088539840', 'https://openalex.org/A5034908857']"
1270,https://openalex.org/W4214532600,2012,1916,"['https://openalex.org/A5030852680', 'https://openalex.org/A5054478253']"
1271,https://openalex.org/W2123431441,2005,1537,"['https://openalex.org/A5045167008', 'https://openalex.org/A5038233956', 'https://openalex.org/A5015368820', 'https://openalex.org/A5058868517']"
1272,https://openalex.org/W2130863673,2007,1367,"['https://openalex.org/A5068310504', 'https://openalex.org/A5017534073']"
1273,https://openalex.org/W2167951823,2002,1233,"['https://openalex.org/A5017534073', 'https://openalex.org/A5063055434']"
1274,https://openalex.org/W2099147692,2013,1154,"['https://openalex.org/A5030852680', 'https://openalex.org/A5054478253']"
1275,https://openalex.org/W2008803468,2011,902,"['https://openalex.org/A5066780592', 'https://openalex.org/A5017534073']"
1276,https://openalex.org/W1488099187,2001,544,"['https://openalex.org/A5074979392', 'https://openalex.org/A5017534073']"
1277,https://openalex.org/W2132979098,2002,507,"['https://openalex.org/A5017534073', 'https://openalex.org/A5055990297']"
1278,https://openalex.org/W2121319388,2011,484,"['https://openalex.org/A5054478253', 'https://openalex.org/A5030852680']"
1279,https://openalex.org/W2079434400,1991,414,['https://openalex.org/A5017534073']
1280,https://openalex.org/W2039613841,2013,404,"['https://openalex.org/A5040639891', 'https://openalex.org/A5068477431', 'https://openalex.org/A5013881064']"
1281,https://openalex.org/W2106493813,2001,380,['https://openalex.org/A5028201055']
1282,https://openalex.org/W3098374147,2011,368,"['https://openalex.org/A5064437896', 'https://openalex.org/A5025029489', 'https://openalex.org/A5058817386', 'https://openalex.org/A5084793824']"
1283,https://openalex.org/W1976436153,1998,360,"['https://openalex.org/A5017534073', 'https://openalex.org/A5014846800']"
1284,https://openalex.org/W4290742115,2017,337,"['https://openalex.org/A5041432735', 'https://openalex.org/A5011085153', 'https://openalex.org/A5054482111', 'https://openalex.org/A5040639891']"
1285,https://openalex.org/W1916023682,2015,308,"['https://openalex.org/A5043923002', 'https://openalex.org/A5083395792', 'https://openalex.org/A5058382953']"
1286,https://openalex.org/W2498356819,1995,307,['https://openalex.org/A5028201055']
1287,https://openalex.org/W2009205701,2012,301,"['https://openalex.org/A5040639891', 'https://openalex.org/A5068625546', 'https://openalex.org/A5013881064']"
1288,https://openalex.org/W2183515712,2015,251,"['https://openalex.org/A5010601798', 'https://openalex.org/A5010913808', 'https://openalex.org/A5021353263', 'https://openalex.org/A5077630021', 'https://openalex.org/A5032538899', 'https://openalex.org/A5072046918', 'https://openalex.org/A5064437896']"
1289,https://openalex.org/W2623187518,2017,249,"['https://openalex.org/A5029588473', 'https://openalex.org/A5024582585', 'https://openalex.org/A5068477431', 'https://openalex.org/A5040639891', 'https://openalex.org/A5029392006', 'https://openalex.org/A5013881064']"
1290,https://openalex.org/W2970785670,2016,248,"['https://openalex.org/A5030852680', 'https://openalex.org/A5054478253']"
1291,https://openalex.org/W2019512103,2013,241,"['https://openalex.org/A5040639891', 'https://openalex.org/A5068625546', 'https://openalex.org/A5068477431', 'https://openalex.org/A5013881064']"
1292,https://openalex.org/W2104104529,2014,228,"['https://openalex.org/A5066780592', 'https://openalex.org/A5017534073']"
1293,https://openalex.org/W3124858858,2013,226,"['https://openalex.org/A5064437896', 'https://openalex.org/A5025029489', 'https://openalex.org/A5084793824']"
1294,https://openalex.org/W3121661582,2016,220,"['https://openalex.org/A5044827244', 'https://openalex.org/A5071797963', 'https://openalex.org/A5070117669', 'https://openalex.org/A5041159272', 'https://openalex.org/A5061206863', 'https://openalex.org/A5053437341']"
1295,https://openalex.org/W2598689838,2017,210,"['https://openalex.org/A5058670321', 'https://openalex.org/A5011048500', 'https://openalex.org/A5040639891', 'https://openalex.org/A5021992851', 'https://openalex.org/A5013881064']"
1296,https://openalex.org/W2790980374,2018,207,"['https://openalex.org/A5070117669', 'https://openalex.org/A5071797963', 'https://openalex.org/A5053437341', 'https://openalex.org/A5069864050']"
1297,https://openalex.org/W2467472125,2016,201,"['https://openalex.org/A5071797963', 'https://openalex.org/A5048083703', 'https://openalex.org/A5008958790']"
1298,https://openalex.org/W2052644524,2014,200,"['https://openalex.org/A5030852680', 'https://openalex.org/A5054478253', 'https://openalex.org/A5077561974']"
1299,https://openalex.org/W3122536954,2016,188,"['https://openalex.org/A5064437896', 'https://openalex.org/A5010913808']"
1300,https://openalex.org/W2124536061,2015,181,"['https://openalex.org/A5063950837', 'https://openalex.org/A5074307594', 'https://openalex.org/A5018392096', 'https://openalex.org/A5044596386']"
1301,https://openalex.org/W2048531216,2012,178,"['https://openalex.org/A5040639891', 'https://openalex.org/A5068625546', 'https://openalex.org/A5013881064', 'https://openalex.org/A5041969853']"
1302,https://openalex.org/W2114589588,2012,177,"['https://openalex.org/A5039712245', 'https://openalex.org/A5029384080', 'https://openalex.org/A5091272738']"
1303,https://openalex.org/W2887092413,2018,176,"['https://openalex.org/A5036086705', 'https://openalex.org/A5025048437', 'https://openalex.org/A5040639891']"
1304,https://openalex.org/W1993166762,2013,175,"['https://openalex.org/A5038233956', 'https://openalex.org/A5045167008']"
1305,https://openalex.org/W2189936406,2015,146,"['https://openalex.org/A5068625546', 'https://openalex.org/A5040639891', 'https://openalex.org/A5068477431', 'https://openalex.org/A5013881064']"
1306,https://openalex.org/W2335728099,2016,140,"['https://openalex.org/A5058382953', 'https://openalex.org/A5083395792', 'https://openalex.org/A5014515364', 'https://openalex.org/A5040184587', 'https://openalex.org/A5071395053']"
1307,https://openalex.org/W2745862583,2017,136,"['https://openalex.org/A5056846243', 'https://openalex.org/A5051753801', 'https://openalex.org/A5062706107', 'https://openalex.org/A5011048500', 'https://openalex.org/A5040639891', 'https://openalex.org/A5074934997']"
1308,https://openalex.org/W2890472113,2018,136,"['https://openalex.org/A5058679589', 'https://openalex.org/A5070117669', 'https://openalex.org/A5053437341', 'https://openalex.org/A5071797963']"
1309,https://openalex.org/W3118563087,2021,130,"['https://openalex.org/A5008076827', 'https://openalex.org/A5032997000', 'https://openalex.org/A5012933268', 'https://openalex.org/A5036128581', 'https://openalex.org/A5093039163', 'https://openalex.org/A5081162117', 'https://openalex.org/A5040240998', 'https://openalex.org/A5042326040']"
1310,https://openalex.org/W2993403916,2020,110,"['https://openalex.org/A5022298216', 'https://openalex.org/A5088237102', 'https://openalex.org/A5001671734', 'https://openalex.org/A5074750047']"
1311,https://openalex.org/W2973159684,2019,106,"['https://openalex.org/A5084936290', 'https://openalex.org/A5035470216', 'https://openalex.org/A5004209770', 'https://openalex.org/A5008452854', 'https://openalex.org/A5029882049', 'https://openalex.org/A5038233956']"
1312,https://openalex.org/W2125761757,2021,67,"['https://openalex.org/A5068625546', 'https://openalex.org/A5040639891', 'https://openalex.org/A5013881064']"
1313,https://openalex.org/W2013265868,1993,262,"['https://openalex.org/A5028201055', 'https://openalex.org/A5048473113']"
1314,https://openalex.org/W2126753475,2006,239,"['https://openalex.org/A5083205433', 'https://openalex.org/A5028201055']"
1315,https://openalex.org/W4239224252,1998,222,"['https://openalex.org/A5028201055', 'https://openalex.org/A5052922563']"
1316,https://openalex.org/W2014923122,1991,204,['https://openalex.org/A5017534073']
1317,https://openalex.org/W2153377363,1993,198,"['https://openalex.org/A5028201055', 'https://openalex.org/A5048473113']"
1318,https://openalex.org/W2133756959,2009,197,"['https://openalex.org/A5002129110', 'https://openalex.org/A5040337779', 'https://openalex.org/A5093039163']"
1319,https://openalex.org/W2042032395,2003,192,"['https://openalex.org/A5062469631', 'https://openalex.org/A5028201055']"
1320,https://openalex.org/W1968649257,1994,189,['https://openalex.org/A5028201055']
1321,https://openalex.org/W2081549574,1999,175,"['https://openalex.org/A5028201055', 'https://openalex.org/A5042733726', 'https://openalex.org/A5052922563']"
1322,https://openalex.org/W2071318150,2001,166,['https://openalex.org/A5028201055']
1323,https://openalex.org/W2005766286,2011,160,"['https://openalex.org/A5055990297', 'https://openalex.org/A5017534073']"
1324,https://openalex.org/W2017856507,1996,156,['https://openalex.org/A5028201055']
1325,https://openalex.org/W2020652789,2012,152,"['https://openalex.org/A5040639891', 'https://openalex.org/A5013881064']"
1326,https://openalex.org/W2144336081,1992,146,"['https://openalex.org/A5028201055', 'https://openalex.org/A5048473113']"
1327,https://openalex.org/W2157368088,2012,139,"['https://openalex.org/A5039712245', 'https://openalex.org/A5015580413', 'https://openalex.org/A5073242709', 'https://openalex.org/A5036550121']"
1328,https://openalex.org/W2109114431,2015,136,"['https://openalex.org/A5020062637', 'https://openalex.org/A5071797963']"
1329,https://openalex.org/W2048102542,2014,115,"['https://openalex.org/A5040639891', 'https://openalex.org/A5029392006', 'https://openalex.org/A5013881064']"
1330,https://openalex.org/W2170306891,2013,112,"['https://openalex.org/A5025029489', 'https://openalex.org/A5013335546', 'https://openalex.org/A5064437896', 'https://openalex.org/A5084793824']"
1331,https://openalex.org/W1725227998,2011,110,"['https://openalex.org/A5024996172', 'https://openalex.org/A5058382953']"
1332,https://openalex.org/W2088276743,2013,106,"['https://openalex.org/A5049445164', 'https://openalex.org/A5049724754']"
1333,https://openalex.org/W1899455794,2014,103,"['https://openalex.org/A5075908518', 'https://openalex.org/A5038233956']"
1334,https://openalex.org/W3124513011,2013,103,['https://openalex.org/A5064437896']
1335,https://openalex.org/W2767500585,2017,102,"['https://openalex.org/A5011048500', 'https://openalex.org/A5028089542', 'https://openalex.org/A5040639891', 'https://openalex.org/A5013881064']"
1336,https://openalex.org/W2783118243,2018,98,"['https://openalex.org/A5049110330', 'https://openalex.org/A5008043408', 'https://openalex.org/A5040639891', 'https://openalex.org/A5054482111']"
1337,https://openalex.org/W2407812036,2013,97,"['https://openalex.org/A5040639891', 'https://openalex.org/A5068477431', 'https://openalex.org/A5068625546', 'https://openalex.org/A5013881064']"
1338,https://openalex.org/W2912773127,2019,90,"['https://openalex.org/A5070414079', 'https://openalex.org/A5044033735', 'https://openalex.org/A5067027289', 'https://openalex.org/A5002514740']"
1339,https://openalex.org/W2787612455,2018,88,"['https://openalex.org/A5025048437', 'https://openalex.org/A5041848845', 'https://openalex.org/A5008448494', 'https://openalex.org/A5040639891', 'https://openalex.org/A5054482111']"
1340,https://openalex.org/W2041709326,2014,81,"['https://openalex.org/A5068477431', 'https://openalex.org/A5040639891', 'https://openalex.org/A5068625546', 'https://openalex.org/A5013881064']"
1341,https://openalex.org/W2340079414,2016,81,"['https://openalex.org/A5040639891', 'https://openalex.org/A5028089542', 'https://openalex.org/A5013881064']"
1342,https://openalex.org/W1492584858,2016,76,"['https://openalex.org/A5025029489', 'https://openalex.org/A5031799782', 'https://openalex.org/A5039841997', 'https://openalex.org/A5064437896', 'https://openalex.org/A5027588100', 'https://openalex.org/A5084793824', 'https://openalex.org/A5046546654']"
1343,https://openalex.org/W2894679946,2018,76,"['https://openalex.org/A5058382953', 'https://openalex.org/A5044038122']"
1344,https://openalex.org/W2494566063,2017,75,"['https://openalex.org/A5061492058', 'https://openalex.org/A5022802322', 'https://openalex.org/A5040639891', 'https://openalex.org/A5054482111', 'https://openalex.org/A5029392006', 'https://openalex.org/A5004778663', 'https://openalex.org/A5008831111']"
1345,https://openalex.org/W2144050133,2015,74,"['https://openalex.org/A5047289699', 'https://openalex.org/A5085826258', 'https://openalex.org/A5089292136', 'https://openalex.org/A5061206863']"
1346,https://openalex.org/W2485923670,2016,72,"['https://openalex.org/A5044580357', 'https://openalex.org/A5003794402', 'https://openalex.org/A5024733682', 'https://openalex.org/A5006145611', 'https://openalex.org/A5084972098', 'https://openalex.org/A5093039163', 'https://openalex.org/A5084793824', 'https://openalex.org/A5018639039', 'https://openalex.org/A5077285926']"
1347,https://openalex.org/W2263339996,2016,71,"['https://openalex.org/A5057908119', 'https://openalex.org/A5023349445', 'https://openalex.org/A5068888495', 'https://openalex.org/A5009713678', 'https://openalex.org/A5018818772', 'https://openalex.org/A5030467755', 'https://openalex.org/A5077677513', 'https://openalex.org/A5061180241', 'https://openalex.org/A5078854391']"
1348,https://openalex.org/W2789033601,2018,70,"['https://openalex.org/A5041432735', 'https://openalex.org/A5041848845', 'https://openalex.org/A5040639891', 'https://openalex.org/A5061311399', 'https://openalex.org/A5054482111']"
1349,https://openalex.org/W2937768668,2019,69,"['https://openalex.org/A5038233956', 'https://openalex.org/A5051319527']"
1350,https://openalex.org/W4248879889,2020,69,"['https://openalex.org/A5070860771', 'https://openalex.org/A5062814540', 'https://openalex.org/A5071797963', 'https://openalex.org/A5053437341', 'https://openalex.org/A5016587314']"
1351,https://openalex.org/W2767949765,2017,68,"['https://openalex.org/A5022892997', 'https://openalex.org/A5040639891']"
1352,https://openalex.org/W2791877210,2018,65,"['https://openalex.org/A5067134501', 'https://openalex.org/A5036647651', 'https://openalex.org/A5064437896']"
1353,https://openalex.org/W2972774416,2019,62,"['https://openalex.org/A5043696243', 'https://openalex.org/A5025048437', 'https://openalex.org/A5054482111', 'https://openalex.org/A5023664336', 'https://openalex.org/A5040639891', 'https://openalex.org/A5023379967']"
1354,https://openalex.org/W2912757789,2019,60,['https://openalex.org/A5047289699']
1355,https://openalex.org/W3030594067,2020,52,"['https://openalex.org/A5014175416', 'https://openalex.org/A5070117669', 'https://openalex.org/A5071797963', 'https://openalex.org/A5083395792']"
1356,https://openalex.org/W3095231503,2020,51,"['https://openalex.org/A5025201374', 'https://openalex.org/A5036647651', 'https://openalex.org/A5044984659', 'https://openalex.org/A5064437896']"
1357,https://openalex.org/W3120070316,2021,44,"['https://openalex.org/A5046270839', 'https://openalex.org/A5093039163', 'https://openalex.org/A5059185246', 'https://openalex.org/A5003724434', 'https://openalex.org/A5019162727', 'https://openalex.org/A5020590250']"
1358,https://openalex.org/W3173730528,2021,39,"['https://openalex.org/A5013670125', 'https://openalex.org/A5041732716', 'https://openalex.org/A5073459923', 'https://openalex.org/A5064437896', 'https://openalex.org/A5015770363', 'https://openalex.org/A5084279765', 'https://openalex.org/A5066493067']"
1359,https://openalex.org/W2277876591,2021,36,"['https://openalex.org/A5023349445', 'https://openalex.org/A5011914372', 'https://openalex.org/A5061810530']"
1360,https://openalex.org/W3135094997,2021,35,"['https://openalex.org/A5064437896', 'https://openalex.org/A5019170728']"
1361,https://openalex.org/W3135832395,2021,34,"['https://openalex.org/A5019788423', 'https://openalex.org/A5009656680', 'https://openalex.org/A5074750047', 'https://openalex.org/A5016507870']"
1362,https://openalex.org/W4296127264,2022,26,"['https://openalex.org/A5023790749', 'https://openalex.org/A5064185672', 'https://openalex.org/A5015722935', 'https://openalex.org/A5071897574', 'https://openalex.org/A5053849157', 'https://openalex.org/A5055635316', 'https://openalex.org/A5012479535', 'https://openalex.org/A5002901620']"
1363,https://openalex.org/W4214894017,2022,22,"['https://openalex.org/A5077065549', 'https://openalex.org/A5081882811', 'https://openalex.org/A5074750047', 'https://openalex.org/A5029470634', 'https://openalex.org/A5046843536']"
1364,https://openalex.org/W3182221256,2022,19,"['https://openalex.org/A5016008412', 'https://openalex.org/A5061701176', 'https://openalex.org/A5043696243', 'https://openalex.org/A5087220607', 'https://openalex.org/A5001591701', 'https://openalex.org/A5012113516', 'https://openalex.org/A5069236692', 'https://openalex.org/A5007029060', 'https://openalex.org/A5040639891']"
1365,https://openalex.org/W1970641231,2004,146,"['https://openalex.org/A5028201055', 'https://openalex.org/A5042997908', 'https://openalex.org/A5034968558', 'https://openalex.org/A5053487688', 'https://openalex.org/A5023489204', 'https://openalex.org/A5029086012']"
1366,https://openalex.org/W2133826347,2002,144,"['https://openalex.org/A5028201055', 'https://openalex.org/A5014346148']"
1367,https://openalex.org/W2000052147,1996,138,"['https://openalex.org/A5055990297', 'https://openalex.org/A5017534073']"
1368,https://openalex.org/W2320856784,2001,138,"['https://openalex.org/A5028201055', 'https://openalex.org/A5042733726']"
1369,https://openalex.org/W2061584731,2001,121,"['https://openalex.org/A5024248912', 'https://openalex.org/A5028201055', 'https://openalex.org/A5015088479', 'https://openalex.org/A5057659857']"
1370,https://openalex.org/W2088340232,1997,117,"['https://openalex.org/A5028201055', 'https://openalex.org/A5052922563']"
1371,https://openalex.org/W2126178552,1997,115,"['https://openalex.org/A5028201055', 'https://openalex.org/A5006343930', 'https://openalex.org/A5059671265', 'https://openalex.org/A5016214728']"
1372,https://openalex.org/W4232424988,2005,115,['https://openalex.org/A5028201055']
1373,https://openalex.org/W2000334156,2004,108,"['https://openalex.org/A5028201055', 'https://openalex.org/A5042997908', 'https://openalex.org/A5053487688', 'https://openalex.org/A5038682651']"
1374,https://openalex.org/W2066797450,1996,108,['https://openalex.org/A5028201055']
1375,https://openalex.org/W2137191950,1995,104,"['https://openalex.org/A5017534073', 'https://openalex.org/A5055990297']"
1376,https://openalex.org/W1995881620,2010,103,"['https://openalex.org/A5064437896', 'https://openalex.org/A5053529497', 'https://openalex.org/A5022050902']"
1377,https://openalex.org/W2079550991,2009,100,"['https://openalex.org/A5052920145', 'https://openalex.org/A5038233956']"
1378,https://openalex.org/W2103271327,2007,100,"['https://openalex.org/A5045167008', 'https://openalex.org/A5038233956', 'https://openalex.org/A5015368820', 'https://openalex.org/A5058868517']"
